URL,PART_NO,ADAPTABLE_FOR,ORIG_PART_NO
https://www.industriehof.com/en/catalogue/c11/c181/c984/c3407/a1445148/,1445148,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2-E/,652-gi-2-e,,
https://www.industriehof.com/en/catalogue/c11/c181/c989/c996/c3404/a1439VN.1/,1439vn.1,Vogel u. Noot,LK000009
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3247/a43.0080/,43.0080,Niemeyer,026223
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3247/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2-A/,652-gi-2-a,,
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3247/a43.0058/,43.0058,Niemeyer,026248
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c4124/a101.47UW-11B/,101.47uw-11b,Nichols,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2-F/,652-gi-2-f,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2-M/,652-gi-2-m,,
https://www.industriehof.com/en/catalogue/c7/c149/c2110/c2112/a14409338/,14409338,,
https://www.industriehof.com/en/catalogue/c13/c186/c1110/c1113/a652-GI-2S/,652-gi-2s,,
https://www.industriehof.com/en/catalogue/c11/c181/c1686/c2308/c2310/a1440GB/,1440gb,Grégoire Besson,VI1013
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3250/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3250/a43.0080/,43.0080,Niemeyer,026223
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3251/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c13/c187/c2171/c2343/a652-GI-2S/,652-gi-2s,,
https://www.industriehof.com/en/catalogue/c11/c181/c1686/c1688/c4017/a16100HU/,16100hu,"Krone, Kverneland, Kuhn-Huard", KK033295
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3251/a43.0080/,43.0080,Niemeyer,026223
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2S-A/,652-gi-2s-a,,
https://www.industriehof.com/en/catalogue/c11/c181/c1686/c2256/c2259/a1440NA/,1440na,Naud,03050405
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3252/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2S-E/,652-gi-2s-e,,
https://www.industriehof.com/en/catalogue/c11/c181/c1686/c1687/c4022/a16100HU/,16100hu,"Krone, Kverneland, Kuhn-Huard", KK033295
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2S-F/,652-gi-2s-f,,
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3249/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c7/c149/c2110/c2112/a14459338/,14459338,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-2S-M/,652-gi-2s-m,,
https://www.industriehof.com/en/catalogue/c4/c3088/c3713/a101.310722/,101.310722,"Einböck, Pöttinger, Köckerling Allrounder","15-167, 15-167, 504000"
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3249/a43.0080/,43.0080,Niemeyer,026223
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3252/a43.0058/,43.0058,Niemeyer,026248
https://www.industriehof.com/en/catalogue/c13/c187/c2171/c2345/a652-GI-3/,652-gi-3,,
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3249/a43.0058/,43.0058,Niemeyer,026248
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3253/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c3/c1182/c1361/a63-VOT-91/,63-vot-91,"Vogel u. Noot, Noremat, HMF FREI, Votex",", 103073 / 103018, , 45.03.170"
https://www.industriehof.com/en/catalogue/c13/c186/c1111/c1112/a652-GI-3/,652-gi-3,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-3-A/,652-gi-3-a,,
https://www.industriehof.com/en/catalogue/c11/c181/c989/c994/a1445KV/,1445kv,Kverneland,KK013346
https://www.industriehof.com/en/catalogue/c4/c63/c833/a1.KH3.D/,1.kh3.d,Güttler,72120867
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3253/a43.0058/,43.0058,Niemeyer,026248
https://www.industriehof.com/en/catalogue/c8/c156/c1632/c3585/a31-0547/,31-0547,"Strom, Bednar","KM040146, KM040146"
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-3-E/,652-gi-3-e,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-3-F/,652-gi-3-f,,
https://www.industriehof.com/en/catalogue/c11/c1700/c4028/a147093110/,147093110,Maschio / Gaspardo,F01020207R
https://www.industriehof.com/en/catalogue/c11/c181/c981/c4009/a146088/,146088,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-3-M/,652-gi-3-m,,
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3253/a43.0080/,43.0080,Niemeyer,026223
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3254/a43.0080/,43.0080,Niemeyer,026223
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a145093110/,145093110,,
https://www.industriehof.com/en/catalogue/c12/c3039/c3591/a43.0081/,43.0081,Niemeyer,026310
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3254/a43.0079/,43.0079,Niemeyer,026224
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-4-A/,652-gi-4-a,,
https://www.industriehof.com/en/catalogue/c12/c182/c3246/c3254/a43.0058/,43.0058,Niemeyer,026248
https://www.industriehof.com/en/catalogue/c12/c3039/c3591/a43.0082/,43.0082,Niemeyer,026309
https://www.industriehof.com/en/catalogue/c3/c12/c3638/a63-IND-1083/,63-ind-1083,Jupidex,H1812
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-4-F/,652-gi-4-f,,
https://www.industriehof.com/en/catalogue/c3/c12/c3638/a63-IND-1080/,63-ind-1080,Jupidex,H1810
https://www.industriehof.com/en/catalogue/c11/c181/c984/c3407/a1460148/,1460148,,
https://www.industriehof.com/en/catalogue/c11/c181/c984/c3407/a1465148/,1465148,,
https://www.industriehof.com/en/catalogue/c13/c187/c2171/c2344/a652-GI-3S/,652-gi-3s,,
https://www.industriehof.com/en/catalogue/c11/c1699/c4032/a12459318/,12459318,Marsk-Stig,90075008
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-4-M/,652-gi-4-m,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-GI-4-E/,652-gi-4-e,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2069/a121059318/,121059318,,
https://www.industriehof.com/en/catalogue/c13/c187/c2171/c2346/a652-GI-4S/,652-gi-4s,,
https://www.industriehof.com/en/catalogue/c5/c59/c4285/a10.HS-S1/,10.hs-s1,Schmotzer,2500600065
https://www.industriehof.com/en/catalogue/c13/c186/c1676/c2687/a652-KIT-1/,652-kit-1,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a146093110/,146093110,,
https://www.industriehof.com/en/catalogue/c3/c12/c466/a63-RM-931/,63-rm-931,Peruzzo,05030030
https://www.industriehof.com/en/catalogue/c8/c1838/c2062/c3433/a31-UCF208/,31-ucf208,Vogel u. Noot,754610
https://www.industriehof.com/en/catalogue/c8/c1838/c2062/c3433/a31-UCF210/,31-ucf210,"Amazone, Kverneland, Vogel u. Noot","121195610, KW 111001060, 754625"
https://www.industriehof.com/en/catalogue/c8/c155/c1011/a31-MU-36/,31-mu-36,,
https://www.industriehof.com/en/catalogue/c13/c186/c1110/c2689/a652-KIT-2S/,652-kit-2s,,
https://www.industriehof.com/en/catalogue/c13/c186/c1111/c2688/a652-KIT-3/,652-kit-3,,
https://www.industriehof.com/en/catalogue/c11/c1700/c4028/a146093110/,146093110,,
https://www.industriehof.com/en/catalogue/c3/c104/c1143/a63-HUM-94-1/,63-hum-94-1,Humus,325.92.451
https://www.industriehof.com/en/catalogue/c11/c181/c984/c3407/a1470148/,1470148,,
https://www.industriehof.com/en/catalogue/c3/c1182/c1326/a63-HUM-94-1/,63-hum-94-1,Humus,325.92.451
https://www.industriehof.com/en/catalogue/c13/c1126/c2576/a652-M24-I/,652-m24-i,,
https://www.industriehof.com/en/catalogue/c13/c186/c1110/c2690/a652-KIT-2/,652-kit-2,,
https://www.industriehof.com/en/catalogue/c13/c1126/c2576/a652-M27-I/,652-m27-i,,
https://www.industriehof.com/en/catalogue/c3/c1182/c1326/a63-HUM-94-2/,63-hum-94-2,Humus,909.37.001
https://www.industriehof.com/en/catalogue/c11/c181/c984/c3407/a1480148/,1480148,,
https://www.industriehof.com/en/catalogue/c4/c62/c124/c2037/a101.IND-1606/,101.ind-1606,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-R2A/,652-r2a,,
https://www.industriehof.com/en/catalogue/c4/c4239/c4242/a101.QC-08/,101.qc-08,Rabe,6331.38.03
https://www.industriehof.com/en/catalogue/c11/c1700/c4028/a148093110/,148093110,"Maschio / Gaspardo, Zanon","F01020210R, 5315011"
https://www.industriehof.com/en/catalogue/c4/c62/c124/c1914/a1470810/,1470810,,
https://www.industriehof.com/en/catalogue/c13/c1126/c1127/a652-R32-4/,652-r32-4,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a147093110/,147093110,Maschio / Gaspardo,F01020207R
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c3275/a101.IND-1829/,101.ind-1829,"Rabe, Grégoire Besson",
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2018/a101.IND-1829/,101.ind-1829,"Rabe, Grégoire Besson",
https://www.industriehof.com/en/catalogue/c3/c12/c2161/a63-FLN-02/,63-fln-02,"Celli, Perugini, Agrimaster, Falconero, Agricom", 
https://www.industriehof.com/en/catalogue/c3/c104/c1143/a63-HUM-94-2/,63-hum-94-2,Humus,909.37.001
https://www.industriehof.com/en/catalogue/c4/c62/c124/c2037/a101.IND-1171/,101.ind-1171,,
https://www.industriehof.com/en/catalogue/c4/c4239/c4240/a101.IND-1606/,101.ind-1606,,
https://www.industriehof.com/en/catalogue/c13/c1126/c1127/a652-R45-4/,652-r45-4,,
https://www.industriehof.com/en/catalogue/c11/c181/c982/c3999/a1480810/,1480810,,
https://www.industriehof.com/en/catalogue/c11/c181/c982/c4000/a1640810/,1640810,,
https://www.industriehof.com/en/catalogue/c13/c187/c1114/a652-RI37/,652-ri37,,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c3275/a101.IND-1762/,101.ind-1762,"Rabe, Grégoire Besson",
https://www.industriehof.com/en/catalogue/c13/c2359/a652-R32-4/,652-r32-4,,
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a148093110/,148093110,"Maschio / Gaspardo, Zanon","F01020210R, 5315011"
https://www.industriehof.com/en/catalogue/c13/c2359/a652-R45-4/,652-r45-4,,
https://www.industriehof.com/en/catalogue/c13/c2359/a652-RI37/,652-ri37,,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2018/a101.IND-1762/,101.ind-1762,"Rabe, Grégoire Besson",
https://www.industriehof.com/en/catalogue/c13/c186/c1676/c1684/a652-R2A/,652-r2a,,
https://www.industriehof.com/en/catalogue/c11/c1700/c4028/a149093110/,149093110,Agrimaster,1101434 / 3006825
https://www.industriehof.com/en/catalogue/c11/c181/c981/c4004/a82088/,82088,,
https://www.industriehof.com/en/catalogue/c13/c1126/c1127/a652-RS32/,652-rs32,,
https://www.industriehof.com/en/catalogue/c4/c4239/c4241/a101.UWQ-06/,101.uwq-06,,
https://www.industriehof.com/en/catalogue/c13/c2359/a652-RS32/,652-rs32,,
https://www.industriehof.com/en/catalogue/c11/c1700/c4029/a1610093110/,1610093110,,
https://www.industriehof.com/en/catalogue/c12/c3039/c3593/a39.0029/,39.0029,Naud,4032104D
https://www.industriehof.com/en/catalogue/c12/c3039/c3593/a39.0036/,39.0036,Naud,400166G
https://www.industriehof.com/en/catalogue/c2/c10/c280/aCEL-76R/,cel-76r,Celli,722594
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2207/a652-TFS-01L/,652-tfs-01l,,
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2207/a652-TFS-01R/,652-tfs-01r,,
https://www.industriehof.com/en/catalogue/c12/c3039/c3593/a39.0035/,39.0035,Naud,400166D
https://www.industriehof.com/en/catalogue/c4/c2053/c2054/c2070/a149093110/,149093110,Agrimaster,1101434 / 3006825
https://www.industriehof.com/en/catalogue/c12/c3039/c3593/a39.0028/,39.0028,Naud,4032101G
https://www.industriehof.com/en/catalogue/c15/c743/c4528/c4529/a15-CLA-02/,15-cla-02,Claas,00 0807 297 1 / 00 0807 297 2
https://www.industriehof.com/en/catalogue/c12/c3039/c3593/a39.0027/,39.0027,Naud,4032101D
https://www.industriehof.com/en/catalogue/c15/c743/c4528/c4529/a15-CLA-03/,15-cla-03,Claas,00 0822 138 0 / 00 0860 350 0
https://www.industriehof.com/en/catalogue/c12/c3039/c3593/a39.0030/,39.0030,Naud,4032104G
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2208/a652-TFS-02L/,652-tfs-02l,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1030/c2579/a652-TFS-02L/,652-tfs-02l,"Case, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c12/c182/c3089/a39.0047/,39.0047,Naud,30.22.352D
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1037/c2583/a652-TFS-02L/,652-tfs-02l,"Case, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c12/c182/c3089/a39.0048/,39.0048,Naud,30.22-352G
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2208/a652-TFS-02R/,652-tfs-02r,,
https://www.industriehof.com/en/catalogue/c15/c743/c4528/c4529/a15-CLA-10/,15-cla-10,Claas,00 0918 238 0 / 00 0903 450 2
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2213/a652-TFS-03L/,652-tfs-03l,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0047/,39.0047,Naud,30.22.352D
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4514/a15-CLA-06/,15-cla-06,Claas,00 0902 344 2
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4514/a15-CLA-13/,15-cla-13,Claas,00 0926 350 0
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4514/a15-CLA-05/,15-cla-05,Claas,00 0956 815 1
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2213/a652-TFS-03R/,652-tfs-03r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0013/,39.0013,Naud,30.55.154D
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4551/a15-CLA-07/,15-cla-07,Claas,00 0955 710 0
https://www.industriehof.com/en/catalogue/c13/c82/c2715/c2717/a652-TFS-03L/,652-tfs-03l,,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1032/c2580/a652-TFS-03R/,652-tfs-03r,"Deutz-Fahr, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4551/a15-CLA-09/,15-cla-09,Claas,00 0953 629 0
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0048/,39.0048,Naud,30.22-352G
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0014/,39.0014,Naud,30.55.154G
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4551/a15-CLA-08/,15-cla-08,Claas,00 0955 483 0
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0002/,39.0002,Naud,3054452D / 031189D
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1037/c2583/a652-TFS-03R/,652-tfs-03r,"Deutz-Fahr, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c13/c82/c2715/c2717/a652-TFS-03R/,652-tfs-03r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0003/,39.0003,Naud,3054452G / 031189G
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0021/,39.0021,Naud,30.54.452D/DK
https://www.industriehof.com/en/catalogue/c4/c130/c1673/a1.10.1280/,1.10.1280,Treffler,8101086
https://www.industriehof.com/en/catalogue/c15/c743/c4528/c4529/a15-CLA-12/,15-cla-12,Claas,00 0986 290 0
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2214/a652-TFS-04L/,652-tfs-04l,,
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4514/a15-CLA-18/,15-cla-18,Claas,00 0902 482 2
https://www.industriehof.com/en/catalogue/c13/c82/c2715/c2717/a652-TFS-04L/,652-tfs-04l,,
https://www.industriehof.com/en/catalogue/c15/c743/c4528/c4529/a15-CLA-11/,15-cla-11,Claas,00 0918 239 0
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2214/a652-TFS-04R/,652-tfs-04r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0022/,39.0022,Naud,30.54.452G/DK
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4514/a15-CLA-20/,15-cla-20,Claas,00 0104 821 0
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0000/,39.0000,Naud,30.54.502D
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1032/c2580/a652-TFS-04R/,652-tfs-04r,"Deutz-Fahr, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0001/,39.0001,Naud,30.54.502G
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4551/a15-CLA-16/,15-cla-16,Claas,00 0902 111 1
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1037/c2583/a652-TFS-04R/,652-tfs-04r,"Deutz-Fahr, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0004/,39.0004,Naud,30.65.501
https://www.industriehof.com/en/catalogue/c8/c2083/c2781/c2782/c4509/a31-0466/,31-0466,Pöttinger,9755.02.140.0
https://www.industriehof.com/en/catalogue/c13/c82/c2715/c2717/a652-TFS-04R/,652-tfs-04r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0039/,39.0039,Naud,031193D
https://www.industriehof.com/en/catalogue/c12/c182/c3089/a39.0039/,39.0039,Naud,031193D
https://www.industriehof.com/en/catalogue/c13/c82/c880/c890/a652-TFS-05L/,652-tfs-05l,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3594/a39.0040/,39.0040,Naud,031193G
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2215/a652-TFS-05L/,652-tfs-05l,,
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4515/a15-DEU-04/,15-deu-04,Deutz-Fahr,VF16502744
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1036/c2582/a652-TFS-05L/,652-tfs-05l,John Deere,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/a39.0040/,39.0040,Naud,031193G
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4515/a15-DEU-07/,15-deu-07,Deutz-Fahr,VF16607564.86
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4552/a15-DEU-03/,15-deu-03,Deutz-Fahr,VF16502731
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2215/a652-TFS-05R/,652-tfs-05r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3090/a39.0039/,39.0039,Naud,031193D
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3090/a39.0040/,39.0040,Naud,031193G
https://www.industriehof.com/en/catalogue/c13/c82/c880/c890/a652-TFS-05R/,652-tfs-05r,,
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4553/a15-DEU-06/,15-deu-06,"Deutz-Fahr, Kverneland - Taarup","VF16600387.86, VF16600387.86"
https://www.industriehof.com/en/catalogue/c12/c182/c3089/a39.0051/,39.0051,Naud,30.23.554D
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2216/a652-TFS-06L/,652-tfs-06l,,
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2216/a652-TFS-06R/,652-tfs-06r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/a39.0052/,39.0052,Naud,30.23.554G
https://www.industriehof.com/en/catalogue/c15/c743/c4511/c4515/a15-DEU-16/,15-deu-16,Deutz-Fahr,06229776
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3595/a39.0051/,39.0051,Naud,30.23.554D
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4553/a15-DEU-08/,15-deu-08,"Deutz-Fahr, Kverneland - Taarup","VF16606394.86, 16606394"
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3595/a39.0052/,39.0052,Naud,30.23.554G
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2217/a652-TFS-07L/,652-tfs-07l,,
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4552/a15-DEU-08/,15-deu-08,"Deutz-Fahr, Kverneland - Taarup","VF16606394.86, 16606394"
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2208/a652-TFS-08L/,652-tfs-08l,,
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4552/a15-DEU-09/,15-deu-09,Deutz-Fahr,VF16504333.86
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2217/a652-TFS-07R/,652-tfs-07r,,
https://www.industriehof.com/en/catalogue/c13/c82/c1128/c2208/a652-TFS-08R/,652-tfs-08r,,
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3595/a39.0013/,39.0013,Naud,30.55.154D
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4552/a15-DEU-05/,15-deu-05,Deutz-Fahr,VF16504331
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4552/a15-DEU-06/,15-deu-06,"Deutz-Fahr, Kverneland - Taarup","VF16600387.86, VF16600387.86"
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2701/a101.IND-9012/,101.ind-9012,Hatzenbichler,9466
https://www.industriehof.com/en/catalogue/c15/c743/c4548/c4552/a15-DEU-02/,15-deu-02,Deutz-Fahr,VF06580259.86
https://www.industriehof.com/en/catalogue/c12/c182/c3089/c3595/a39.0014/,39.0014,Naud,30.55.154G
